home_WC_last5,home_D_PTS_last5,home_D_REB_last5,home_D_AST_last5,home_FT_PCT_last5,home_FG_PCT_last5,home_FG3_PCT_last5,away_WC_last5,away_D_PTS_last5,away_D_REB_last5,away_D_AST_last5,away_FT_PCT_last5,away_FG_PCT_last5,away_FG3_PCT_last5,home_days_passed,away_days_passed,HOME_WINS,GAME_DATE_EST
2,-10.2,-4.6,-2.6,0.7044,0.43499999999999994,0.3238,3,2.2,-2.6,1.8,0.8301999999999999,0.45940000000000003,0.29219999999999996,3.0,2.0,0,2003-11-28
4,4.6,-1.4,6.6,0.7424000000000001,0.49260000000000004,0.36719999999999997,2,-0.2,1.0,-1.8,0.645,0.45439999999999997,0.3318,2.0,5.0,0,2003-11-28
5,14.2,4.4,7.8,0.8236000000000001,0.4976,0.4772,3,2.2,3.0,-1.8,0.7128,0.4034,0.40099999999999997,3.0,2.0,1,2003-11-28
2,-1.2,4.8,-0.2,0.6846,0.41819999999999996,0.2502,3,8.0,-3.4,2.8,0.8146000000000001,0.4478,0.31579999999999997,3.0,1.0,1,2003-11-28
3,1.0,9.6,3.2,0.7514,0.43520000000000003,0.2932,2,-4.0,-6.8,1.2,0.6978,0.42560000000000003,0.4048,2.0,3.0,1,2003-11-28
4,14.2,-3.0,5.6,0.8214,0.5062,0.352,4,16.8,6.8,12.0,0.6876,0.49079999999999996,0.41859999999999997,2.0,2.0,1,2003-11-28
3,2.0,6.8,-1.0,0.651,0.44699999999999995,0.2818,3,8.8,5.0,7.0,0.6534,0.47379999999999994,0.37859999999999994,1.0,1.0,1,2003-11-29
0,-10.8,0.2,-7.0,0.8306000000000001,0.3698,0.3188,4,11.0,8.0,3.6,0.8058,0.44139999999999996,0.3422,2.0,1.0,0,2003-11-29
2,-0.6,-3.6,-1.6,0.7578,0.4372,0.2742,2,-0.8,-3.8,0.8,0.779,0.438,0.3014,1.0,1.0,1,2003-11-29
3,0.4,-5.2,-2.0,0.7946000000000001,0.43739999999999996,0.3512,3,0.4,-4.0,-0.2,0.8228,0.46559999999999996,0.34939999999999993,1.0,1.0,1,2003-11-29
1,-9.0,-8.4,-1.2,0.6656,0.41079999999999994,0.392,2,-5.2,1.0,-6.0,0.7236,0.4112,0.4034,1.0,1.0,1,2003-11-29
1,-4.2,-3.8,-1.4,0.7636000000000001,0.42299999999999993,0.3534,3,-4.4,-4.4,1.4,0.7734,0.41719999999999996,0.35,1.0,1.0,1,2003-11-29
2,-6.6,-1.4,-11.0,0.7662,0.4062,0.3736,3,2.6,1.4,0.0,0.7436,0.41739999999999994,0.3202,3.0,1.0,0,2003-11-29
2,-4.4,-3.2,-1.0,0.8009999999999999,0.429,0.4274,2,-5.0,0.8,-1.4,0.8375999999999999,0.418,0.20999999999999996,1.0,1.0,1,2003-11-29
3,-2.0,-0.6,1.0,0.893,0.433,0.33399999999999996,3,2.8,3.4,-0.4,0.6378,0.3762,0.31779999999999997,2.0,3.0,1,2003-11-29
0,-9.6,3.0,-0.2,0.7404,0.4008,0.2898,1,-12.4,-3.6,-3.2,0.7060000000000001,0.42879999999999996,0.32039999999999996,1.0,1.0,0,2003-11-29
5,19.4,0.0,7.2,0.78,0.5174000000000001,0.44699999999999995,5,14.2,6.8,4.8,0.7454000000000001,0.4378,0.36039999999999994,2.0,2.0,1,2003-11-30
5,19.6,2.8,11.6,0.7938,0.5166000000000001,0.43220000000000003,2,4.2,-5.0,1.8,0.7684,0.4444,0.3346,2.0,2.0,1,2003-11-30
2,-0.4,-0.6,0.6,0.7318,0.4492,0.3514,2,-9.6,-4.2,-3.6,0.688,0.434,0.34059999999999996,2.0,2.0,0,2003-12-01
4,0.8,-0.4,-0.4,0.8347999999999999,0.4356,0.31639999999999996,3,3.0,1.6,1.4,0.7454,0.41979999999999995,0.3656,2.0,2.0,0,2003-12-01
0,-13.6,-8.8,-6.0,0.6774,0.4768,0.33899999999999997,3,2.2,-1.2,-2.0,0.7772,0.45039999999999997,0.266,5.0,2.0,1,2003-12-01
4,5.4,8.8,4.6,0.7779999999999999,0.44719999999999993,0.2848,2,2.2,-4.2,1.6,0.7857999999999999,0.46040000000000003,0.359,3.0,1.0,1,2003-12-01
3,0.2,-5.0,4.2,0.7532,0.471,0.4338,4,9.6,8.6,2.8,0.7628,0.43760000000000004,0.36039999999999994,3.0,1.0,0,2003-12-01
0,-11.6,-1.8,-8.6,0.8404,0.3758,0.24739999999999998,2,5.8,4.4,6.0,0.6906000000000001,0.4548,0.2974,2.0,2.0,1,2003-12-01
4,11.8,7.2,5.4,0.784,0.4554,0.37239999999999995,0,-8.8,5.8,-1.4,0.7598,0.3934,0.3274,3.0,3.0,1,2003-12-02
3,0.6,-4.0,-2.4,0.7632000000000001,0.43220000000000003,0.3558,1,-11.0,-3.8,-10.8,0.7226,0.404,0.344,3.0,3.0,1,2003-12-02
2,-2.4,-3.2,-1.8,0.781,0.4356,0.4492,3,-5.6,-3.2,0.6,0.7406,0.41479999999999995,0.3644,3.0,3.0,0,2003-12-02
0,-10.2,2.4,-8.2,0.7514000000000001,0.422,0.2254,2,0.2,1.0,0.4,0.6612,0.3668,0.3094,4.0,3.0,0,2003-12-02
2,0.4,1.6,2.0,0.8503999999999999,0.43839999999999996,0.23759999999999998,3,2.0,-2.0,-2.2,0.7268000000000001,0.4372,0.2794,3.0,1.0,0,2003-12-02
3,2.2,-1.4,-0.2,0.6796,0.3742,0.2888,0,-10.6,0.8,-7.0,0.7454,0.4138,0.23539999999999997,1.0,1.0,1,2003-12-03
3,1.0,5.0,0.8,0.6639999999999999,0.4284,0.26359999999999995,4,8.8,7.0,2.8,0.7767999999999999,0.441,0.33899999999999997,5.0,2.0,1,2003-12-03
2,-6.2,-5.6,2.4,0.6836,0.4024,0.3938,3,-1.6,-0.8,-2.6,0.7634000000000001,0.4119999999999999,0.2592,4.0,2.0,1,2003-12-03
4,5.0,7.4,0.0,0.6644,0.4356,0.3218,4,10.0,3.4,1.8,0.7575999999999999,0.46720000000000006,0.42000000000000004,4.0,1.0,0,2003-12-03
2,-2.6,-2.2,2.6,0.7368,0.4544,0.39099999999999996,2,-3.2,-4.6,1.2,0.7852,0.46959999999999996,0.2945999999999999,2.0,4.0,0,2003-12-03
1,-7.4,0.4,-8.0,0.8384,0.38120000000000004,0.253,0,-8.4,7.6,-1.6,0.727,0.3984,0.3574,2.0,1.0,1,2003-12-03
2,4.8,4.0,5.6,0.6568,0.44000000000000006,0.3234,5,19.6,-1.0,10.0,0.7726,0.527,0.45780000000000004,2.0,3.0,0,2003-12-03
1,-7.0,2.0,-7.2,0.746,0.4034,0.3343999999999999,4,6.4,9.8,3.6,0.7737999999999999,0.4716,0.2848,4.0,2.0,1,2003-12-03
4,3.4,-0.4,-0.2,0.766,0.41659999999999997,0.353,2,-1.6,-3.0,-2.4,0.7942,0.41739999999999994,0.31999999999999995,2.0,4.0,1,2003-12-03
2,1.0,-9.2,2.2,0.7914,0.4412,0.3856,2,-8.4,-2.2,-2.4,0.693,0.4391999999999999,0.30419999999999997,2.0,2.0,0,2003-12-03
3,-4.4,-4.6,0.8,0.7342000000000001,0.42299999999999993,0.3654,2,-1.4,-0.8,0.6,0.7362,0.44800000000000006,0.37,1.0,2.0,1,2003-12-03
2,-1.6,-0.6,-0.4,0.7514000000000001,0.42679999999999996,0.38439999999999996,1,-9.0,-6.6,-2.8,0.6898,0.48019999999999996,0.3852,2.0,3.0,1,2003-12-04
3,2.8,1.6,-2.4,0.7704000000000001,0.42119999999999996,0.2808,5,19.0,-3.0,10.2,0.7605999999999999,0.5267999999999999,0.5022,2.0,1.0,0,2003-12-04
4,1.6,-4.4,1.6,0.7306,0.4394,0.47059999999999996,1,-3.8,8.4,-1.2,0.8066000000000001,0.4286,0.2548,2.0,3.0,1,2003-12-05
2,-2.2,-0.2,1.0,0.7424000000000001,0.4708,0.354,1,-5.6,-2.8,-0.6,0.7534,0.42380000000000007,0.3272,2.0,2.0,0,2003-12-05
1,-4.2,-8.8,-0.2,0.8097999999999999,0.4326,0.34559999999999996,3,0.4,-8.2,-0.2,0.7196,0.45339999999999997,0.378,2.0,3.0,1,2003-12-05
0,-7.6,1.4,-3.0,0.637,0.4194,0.28179999999999994,1,-3.8,3.6,2.0,0.6488,0.41980000000000006,0.274,2.0,2.0,0,2003-12-05
4,6.8,8.0,6.2,0.7706000000000001,0.47219999999999995,0.3362,2,-3.0,-3.4,-5.8,0.8156000000000001,0.37320000000000003,0.23199999999999998,2.0,2.0,1,2003-12-05
2,-2.4,-1.4,-2.4,0.7588,0.4034,0.2964,3,-0.6,-0.8,-1.2,0.7506,0.422,0.3606,2.0,1.0,0,2003-12-05
3,-1.4,-2.4,1.6,0.6968,0.43599999999999994,0.309,1,-11.8,-6.6,-9.0,0.7190000000000001,0.38659999999999994,0.3188,2.0,3.0,1,2003-12-05
5,14.4,-0.2,4.6,0.76,0.5088,0.5072,4,3.8,9.0,-1.6,0.6804,0.445,0.33999999999999997,2.0,2.0,1,2003-12-05
3,1.2,3.6,1.6,0.6582,0.4162,0.2278,2,-4.4,-0.2,-5.0,0.783,0.4226,0.2934,2.0,2.0,1,2003-12-05
5,20.6,5.2,11.6,0.7777999999999999,0.5018,0.45499999999999996,2,-3.0,-2.6,0.8,0.7205999999999999,0.4598,0.30579999999999996,5.0,2.0,0,2003-12-05
3,-4.4,-6.6,3.6,0.7306,0.3988,0.43979999999999997,3,3.8,5.4,1.0,0.7338,0.43740000000000007,0.3256,2.0,2.0,0,2003-12-05
3,5.0,-1.0,1.6,0.6928,0.3944,0.28959999999999997,2,-4.4,3.0,-8.8,0.7744,0.41899999999999993,0.35019999999999996,2.0,2.0,0,2003-12-05
0,-8.6,9.0,-1.0,0.6808,0.41,0.30979999999999996,1,-3.8,8.4,-2.2,0.7476,0.4331999999999999,0.25599999999999995,3.0,1.0,1,2003-12-06
2,-2.6,-1.8,0.0,0.7276,0.40499999999999997,0.2692,1,-3.8,3.4,1.8,0.6464000000000001,0.4162,0.2548,1.0,1.0,0,2003-12-06
1,-7.8,-6.0,-1.8,0.7236,0.46159999999999995,0.37239999999999995,3,4.0,-3.2,1.6,0.6988000000000001,0.3838,0.267,2.0,1.0,0,2003-12-06
1,-4.0,-4.8,-0.8,0.8164,0.4338,0.3256,2,1.2,-0.6,-0.8,0.7732,0.4332,0.34359999999999996,1.0,1.0,1,2003-12-06
2,-4.6,-3.0,-4.6,0.777,0.39039999999999997,0.2808,0,-7.6,1.0,-4.6,0.6758,0.42079999999999995,0.2848,2.0,1.0,1,2003-12-06
2,-5.6,3.0,-11.0,0.8,0.40800000000000003,0.34219999999999995,4,5.2,1.4,-0.2,0.7726,0.40379999999999994,0.35,1.0,3.0,1,2003-12-06
3,0.4,6.4,-2.8,0.6274,0.4382,0.30920000000000003,1,-6.8,-1.4,-5.4,0.7748,0.4224,0.2742,1.0,1.0,1,2003-12-06
2,-1.8,-10.2,-1.6,0.7414000000000001,0.433,0.3972,1,-14.2,-9.4,-8.0,0.7220000000000001,0.37859999999999994,0.3194,1.0,1.0,0,2003-12-06
5,14.8,-1.8,9.2,0.7356,0.4968,0.46159999999999995,4,8.8,8.2,7.0,0.7548,0.46340000000000003,0.2984,3.0,2.0,1,2003-12-07
5,9.8,-1.4,4.4,0.7465999999999999,0.5084,0.46980000000000005,1,-3.4,0.2,1.8,0.728,0.462,0.3964,2.0,2.0,0,2003-12-07
2,-3.8,-3.0,-5.6,0.791,0.3764,0.20400000000000001,3,2.2,-0.8,3.8,0.7295999999999999,0.4854,0.3192,2.0,2.0,0,2003-12-07
4,2.2,-3.8,4.0,0.7263999999999999,0.4364,0.4062,2,-6.4,-6.2,-0.2,0.7534,0.3968,0.3942,2.0,2.0,1,2003-12-07
4,5.6,-1.8,3.8,0.68,0.4372,0.312,3,1.2,4.4,1.6,0.644,0.4404,0.2144,2.0,2.0,1,2003-12-07
4,14.0,5.8,7.0,0.7804,0.472,0.4412,3,0.6,6.2,-0.4,0.7184,0.4534000000000001,0.33059999999999995,2.0,2.0,1,2003-12-07
0,-9.8,-3.8,-5.0,0.7152000000000001,0.41559999999999997,0.3874,1,-7.2,-4.4,-6.0,0.754,0.4062,0.24819999999999998,2.0,2.0,1,2003-12-08
3,7.0,9.0,3.8,0.7458,0.46419999999999995,0.2496,1,-4.4,-1.6,-0.6,0.7100000000000001,0.4568,0.4074,1.0,1.0,0,2003-12-08
3,3.2,-3.8,1.4,0.7026,0.3878,0.29379999999999995,2,-0.8,-7.2,0.0,0.7344,0.43279999999999996,0.4114,2.0,2.0,1,2003-12-08
1,-6.8,-1.4,0.0,0.7726,0.43979999999999997,0.3458,2,2.6,4.4,6.0,0.6562,0.42279999999999995,0.27199999999999996,2.0,2.0,0,2003-12-08
2,-2.6,2.4,-3.8,0.7203999999999999,0.4404,0.3162,1,-13.4,-7.0,-6.4,0.6666000000000001,0.38739999999999997,0.26599999999999996,2.0,3.0,1,2003-12-09
1,-6.6,-3.2,-1.8,0.6776,0.384,0.23420000000000002,1,-6.8,-0.8,-5.4,0.763,0.4206,0.2372,3.0,1.0,1,2003-12-09
2,-1.0,-3.2,2.4,0.8416,0.43879999999999997,0.30039999999999994,2,-3.8,-5.4,-2.0,0.7649999999999999,0.4168,0.41719999999999996,3.0,2.0,1,2003-12-09
1,-5.4,5.4,-4.2,0.7666000000000001,0.43099999999999994,0.271,4,6.8,-3.0,3.8,0.7343999999999999,0.5067999999999999,0.46340000000000003,3.0,2.0,1,2003-12-09
1,-4.6,9.6,0.0,0.7304,0.43599999999999994,0.31279999999999997,4,4.0,-3.2,5.0,0.6986,0.4436,0.39,3.0,2.0,0,2003-12-09
3,-3.0,5.8,-7.8,0.7482,0.434,0.32599999999999996,3,-0.4,2.8,-0.4,0.722,0.46180000000000004,0.24380000000000002,3.0,2.0,1,2003-12-09
4,12.4,3.4,8.4,0.7984,0.476,0.39180000000000004,2,-3.0,-1.0,-5.2,0.771,0.38639999999999997,0.2618,2.0,2.0,1,2003-12-09
4,3.6,-4.2,5.2,0.7712,0.48179999999999995,0.3026,3,1.6,5.6,-2.2,0.6772,0.46820000000000006,0.33199999999999996,2.0,3.0,0,2003-12-09
5,11.0,-1.2,8.4,0.7106,0.46440000000000003,0.4396,1,-4.6,-1.4,-2.8,0.7202,0.4654,0.26139999999999997,2.0,3.0,1,2003-12-09
4,4.8,-1.8,-0.6,0.7722,0.394,0.31199999999999994,3,-0.8,-1.0,-3.0,0.7712,0.4109999999999999,0.41059999999999997,3.0,4.0,0,2003-12-09
2,1.2,-0.8,0.4,0.7594000000000001,0.46719999999999995,0.374,2,-3.0,-4.2,-1.4,0.7542,0.4178,0.42619999999999997,2.0,1.0,1,2003-12-10
2,-0.8,6.0,1.2,0.7334,0.44139999999999996,0.2496,0,-7.2,2.8,-4.2,0.7514000000000001,0.4686,0.2854,2.0,1.0,1,2003-12-10
3,5.8,4.2,5.8,0.6578,0.44320000000000004,0.3498,3,-0.6,-1.6,-1.4,0.7444,0.4548,0.3278,2.0,1.0,1,2003-12-10
5,9.2,1.4,5.4,0.7034,0.4304,0.32880000000000004,1,-5.0,5.8,-1.4,0.7262000000000001,0.4619999999999999,0.2444,3.0,1.0,1,2003-12-10
2,-2.6,1.0,-5.6,0.7512000000000001,0.3946,0.271,3,4.2,4.8,-1.6,0.7556,0.41600000000000004,0.30219999999999997,1.0,4.0,1,2003-12-10
1,-12.0,-11.0,-6.2,0.6466000000000001,0.40059999999999996,0.2238,1,-8.2,-4.2,-3.4,0.7085999999999999,0.4241999999999999,0.38980000000000004,1.0,2.0,0,2003-12-10
1,-3.2,-5.4,-0.8,0.7156,0.4124,0.4072,3,0.4,2.6,-2.0,0.7278,0.45920000000000005,0.3654,2.0,1.0,1,2003-12-10
1,-5.2,10.4,0.2,0.7323999999999999,0.43359999999999993,0.3842,3,3.6,-2.2,-0.4,0.7878000000000001,0.38659999999999994,0.31199999999999994,2.0,2.0,1,2003-12-11
4,3.2,7.2,-3.8,0.7148,0.4668,0.314,4,12.4,5.4,6.2,0.6872,0.46820000000000006,0.3752,2.0,1.0,0,2003-12-11
1,-9.4,-4.6,-5.2,0.805,0.40599999999999997,0.2432,4,5.4,-7.6,1.6,0.7266,0.4008,0.28759999999999997,2.0,3.0,0,2003-12-11
1,-10.6,-7.0,-5.8,0.7268,0.4064,0.21539999999999998,3,2.2,-5.0,4.8,0.7686,0.477,0.3054,2.0,3.0,0,2003-12-12
4,2.2,2.4,-2.6,0.741,0.4144,0.3678,3,1.6,-5.8,-1.0,0.7782,0.4932,0.48260000000000003,3.0,3.0,0,2003-12-12
2,-0.2,2.4,-1.4,0.6824,0.3918,0.1928,5,10.4,4.4,4.4,0.7190000000000001,0.42160000000000003,0.333,3.0,2.0,1,2003-12-12
3,4.6,4.2,1.2,0.7094,0.45380000000000004,0.38099999999999995,1,-5.2,6.0,-0.8,0.7262000000000001,0.45439999999999997,0.2632,3.0,2.0,1,2003-12-12
2,-5.6,-8.0,-2.8,0.7556,0.42679999999999996,0.3978,3,4.2,0.0,4.0,0.7988,0.45499999999999996,0.32899999999999996,2.0,3.0,0,2003-12-12
3,5.4,2.4,0.8,0.7642,0.5064,0.38099999999999995,5,7.8,-4.0,5.2,0.7336,0.4624,0.4112,2.0,3.0,1,2003-12-12
2,2.2,3.2,3.0,0.748,0.4377999999999999,0.28959999999999997,4,10.4,3.0,9.4,0.8088000000000001,0.46719999999999995,0.3696,2.0,3.0,0,2003-12-12
5,9.4,-3.2,8.4,0.7304,0.44539999999999996,0.35960000000000003,3,6.0,6.8,-1.6,0.7504,0.4246,0.30720000000000003,3.0,2.0,0,2003-12-12
2,-0.4,-7.4,-2.2,0.798,0.3766,0.287,1,-7.2,-5.4,-3.4,0.7548,0.4226,0.43339999999999995,1.0,2.0,0,2003-12-12
2,-1.0,0.6,-0.2,0.745,0.45760000000000006,0.3262,4,5.6,-3.0,-0.8,0.733,0.41879999999999995,0.3094,2.0,1.0,0,2003-12-12
2,-0.2,-1.8,-0.2,0.7684,0.4144,0.375,1,-4.4,1.2,-0.8,0.8151999999999999,0.4208,0.3424,2.0,4.0,1,2003-12-12
2,-6.4,-3.8,-3.0,0.7778,0.422,0.31439999999999996,4,1.6,-3.4,4.6,0.6932,0.4344,0.309,3.0,1.0,1,2003-12-13
1,-5.0,4.0,-1.0,0.8054,0.40779999999999994,0.3762,3,5.4,2.8,1.0,0.7168,0.4688,0.43099999999999994,1.0,1.0,1,2003-12-13
4,8.4,2.0,4.0,0.7596,0.4242,0.366,4,6.4,6.6,5.2,0.7736000000000001,0.46979999999999994,0.32899999999999996,1.0,1.0,1,2003-12-13
5,14.0,4.8,6.8,0.65,0.449,0.3752,4,3.8,5.6,-1.8,0.7464,0.4673999999999999,0.3564,2.0,2.0,1,2003-12-13
1,-5.0,2.0,1.8,0.746,0.46979999999999994,0.266,2,-3.4,-10.0,-3.8,0.868,0.4244,0.44580000000000003,1.0,1.0,0,2003-12-13
0,-11.4,-0.6,-6.0,0.7478,0.46180000000000004,0.3162,3,1.0,-3.0,-1.2,0.7936,0.4816,0.4064,3.0,1.0,1,2003-12-13
2,-4.0,0.0,-3.4,0.7198,0.42140000000000005,0.29159999999999997,1,-8.8,-6.2,-1.6,0.7718,0.4378,0.3204,3.0,2.0,1,2003-12-13
2,-2.0,11.6,1.8,0.7108,0.45339999999999997,0.3766,4,8.0,3.4,0.2,0.7406,0.503,0.42639999999999995,2.0,1.0,0,2003-12-13
4,6.0,0.8,3.8,0.8432000000000001,0.4514,0.33399999999999996,0,-12.6,-10.2,-0.6,0.7712,0.43039999999999995,0.2754,2.0,1.0,1,2003-12-14
1,-8.4,-0.4,-2.4,0.7086,0.46699999999999997,0.3206,1,-9.4,-3.4,-3.4,0.7544000000000001,0.4246,0.25339999999999996,1.0,2.0,1,2003-12-14
3,-2.0,1.4,-3.0,0.7468,0.3962,0.3174,2,2.0,5.6,2.2,0.7346,0.44419999999999993,0.28959999999999997,2.0,2.0,0,2003-12-14
4,5.8,-4.8,5.4,0.7438,0.4556,0.44160000000000005,2,-2.0,3.4,-2.4,0.6746000000000001,0.392,0.219,2.0,2.0,0,2003-12-14
1,-4.6,-6.2,-4.0,0.7098,0.43479999999999996,0.43839999999999996,2,0.2,3.0,-0.6,0.764,0.4144,0.32280000000000003,2.0,2.0,1,2003-12-14
2,-3.0,6.6,-3.4,0.7226,0.4366,0.31379999999999997,4,4.8,-0.4,-0.6,0.7363999999999999,0.4168,0.3568,2.0,3.0,1,2003-12-15
5,10.2,0.4,-1.2,0.76,0.5108,0.4006,4,6.8,-3.2,3.0,0.7764,0.5006,0.2964,2.0,3.0,0,2003-12-15
3,3.6,-0.8,-0.4,0.7242,0.4584,0.33679999999999993,2,-1.0,12.4,2.6,0.7458,0.4546,0.34099999999999997,2.0,2.0,1,2003-12-15
3,8.6,6.4,1.0,0.7948000000000001,0.44420000000000004,0.30720000000000003,3,3.6,-6.2,5.4,0.7494,0.4593999999999999,0.38,3.0,1.0,1,2003-12-15
5,14.4,2.6,7.2,0.6554,0.44079999999999997,0.3886,4,17.2,3.4,6.0,0.7346,0.457,0.39459999999999995,2.0,2.0,1,2003-12-15
1,-6.8,-2.4,-2.2,0.7534,0.4418,0.22719999999999999,2,-0.2,3.4,0.6,0.7348,0.46299999999999997,0.4064,2.0,2.0,1,2003-12-16
2,-6.6,0.6,-1.8,0.7522,0.43879999999999997,0.33140000000000003,2,-1.6,-3.2,-0.2,0.7564,0.4356,0.3464,2.0,4.0,0,2003-12-16
4,8.4,-2.0,2.6,0.8263999999999999,0.5312,0.2472,3,0.0,4.4,-1.8,0.7367999999999999,0.4326,0.35100000000000003,1.0,3.0,1,2003-12-16
3,1.0,6.4,-2.4,0.7020000000000001,0.40659999999999996,0.23979999999999996,1,-4.6,1.2,4.4,0.7726,0.4648,0.30019999999999997,2.0,3.0,1,2003-12-16
3,12.0,-1.4,5.6,0.7588,0.44299999999999995,0.39459999999999995,4,4.4,0.2,3.8,0.882,0.4356,0.3248,1.0,2.0,1,2003-12-16
1,-4.8,4.8,-1.4,0.7802,0.3998,0.3804,3,-0.6,-8.0,-3.4,0.8826,0.42619999999999997,0.45380000000000004,3.0,3.0,1,2003-12-16
2,-2.0,-1.6,-3.6,0.7886,0.4412,0.3338,4,0.8,1.0,-2.4,0.7736,0.4164,0.3142,3.0,1.0,1,2003-12-16
2,-6.0,-1.6,-1.2,0.767,0.4406,0.37839999999999996,2,0.4,7.2,0.4,0.7814,0.4206,0.3328,3.0,2.0,0,2003-12-16
0,-11.4,-11.4,1.8,0.7538,0.4431999999999999,0.3198,2,-2.0,-7.0,-2.4,0.7346,0.4554,0.4748,2.0,2.0,1,2003-12-16
1,-6.2,0.6,5.0,0.7732,0.4492,0.333,3,3.4,-4.4,3.0,0.8112,0.45,0.33199999999999996,1.0,1.0,0,2003-12-17
2,-1.0,8.0,1.2,0.7668,0.4784,0.27440000000000003,2,-5.2,0.4,-2.6,0.716,0.4226,0.3398,2.0,1.0,0,2003-12-17
3,4.2,-0.8,-0.2,0.7380000000000001,0.446,0.3416,3,-0.8,-4.4,-5.8,0.8916000000000001,0.41479999999999995,0.3738,2.0,1.0,0,2003-12-17
3,-2.2,1.0,-2.2,0.7604,0.41100000000000003,0.34099999999999997,4,5.2,7.8,-2.8,0.7212,0.4154,0.2564,3.0,1.0,1,2003-12-17
4,-2.4,5.2,3.2,0.7454,0.453,0.3454,2,-0.6,5.4,2.4,0.741,0.47400000000000003,0.4164,4.0,1.0,1,2003-12-17
5,13.4,4.4,4.0,0.6462,0.42919999999999997,0.41720000000000007,2,-0.8,-7.0,3.6,0.7612,0.45459999999999995,0.42960000000000004,2.0,2.0,1,2003-12-17
3,6.6,8.4,-0.4,0.7602,0.4664,0.4072,3,2.8,5.2,1.2,0.7562,0.4542,0.3488,2.0,1.0,1,2003-12-17
2,-0.2,-3.0,1.0,0.7386,0.44539999999999996,0.4476,2,1.0,-1.0,-3.4,0.7924,0.461,0.4046,1.0,1.0,0,2003-12-17
4,5.0,-2.0,-1.8,0.7758,0.49420000000000003,0.37939999999999996,3,7.0,4.6,-1.0,0.7784,0.45519999999999994,0.368,2.0,2.0,1,2003-12-17
1,-4.8,-5.4,-3.2,0.8128,0.3762,0.23699999999999996,2,-1.8,5.0,0.8,0.7598,0.42799999999999994,0.38680000000000003,5.0,1.0,1,2003-12-17
1,-8.8,-1.8,-2.2,0.7456,0.4506,0.37839999999999996,1,-9.8,-15.2,1.0,0.7376,0.4326,0.3176,2.0,2.0,1,2003-12-18
4,11.2,0.8,3.4,0.7962,0.524,0.2672,3,8.8,10.0,0.0,0.7486,0.454,0.349,2.0,1.0,1,2003-12-18
3,-4.8,1.2,-3.2,0.7838,0.41879999999999995,0.2874,4,4.0,-1.8,2.4,0.8795999999999999,0.44279999999999997,0.3086,2.0,2.0,0,2003-12-18
4,-1.2,2.6,3.4,0.712,0.4654,0.3654,1,-7.0,-3.6,-2.8,0.788,0.42919999999999997,0.253,2.0,3.0,1,2003-12-19
3,-0.2,2.0,0.6,0.7926,0.445,0.3982,1,-3.8,6.6,-0.2,0.7474000000000001,0.4554,0.3244,2.0,2.0,0,2003-12-19
3,-1.4,-3.6,-4.6,0.8512000000000001,0.41859999999999997,0.3848,3,3.6,-5.0,4.8,0.7396,0.4366,0.38439999999999996,2.0,2.0,1,2003-12-19
1,-3.4,-6.6,1.4,0.7596,0.4448,0.4266,2,-7.8,2.6,-4.0,0.7567999999999999,0.4004,0.3404,2.0,3.0,1,2003-12-19
0,-11.6,-1.0,-0.4,0.7722,0.42639999999999995,0.293,4,5.6,-3.4,1.0,0.8370000000000001,0.457,0.32539999999999997,2.0,1.0,0,2003-12-19
4,1.0,-5.0,-2.0,0.7838,0.48319999999999996,0.4128,2,1.2,6.0,2.0,0.7102,0.4732,0.4164,2.0,2.0,0,2003-12-19
2,2.2,-4.0,1.4,0.7744,0.45380000000000004,0.4462,5,11.2,4.2,2.0,0.612,0.40659999999999996,0.3316,2.0,2.0,0,2003-12-19
3,4.0,-0.4,2.0,0.7496,0.4406,0.3252,1,-6.8,-7.2,-3.0,0.7876000000000001,0.3974,0.2036,2.0,2.0,1,2003-12-19
2,-5.6,-2.4,-3.6,0.7894,0.42140000000000005,0.3328,4,9.0,8.2,-0.4,0.7704,0.4586,0.3626,2.0,2.0,1,2003-12-19
3,10.2,-2.8,5.8,0.7150000000000001,0.45899999999999996,0.42119999999999996,4,6.2,8.6,-2.4,0.7878000000000001,0.41839999999999994,0.26639999999999997,3.0,2.0,1,2003-12-19
3,0.0,-3.4,3.4,0.7182000000000001,0.45099999999999996,0.2702,3,2.2,1.4,-3.4,0.817,0.45519999999999994,0.36439999999999995,6.0,2.0,1,2003-12-19
2,-7.4,-1.2,-4.2,0.7638,0.3978,0.3466,0,-11.4,-1.6,-3.0,0.7455999999999999,0.43,0.3016,1.0,1.0,1,2003-12-20
3,4.6,2.8,-3.2,0.7886,0.45899999999999996,0.3342,2,2.2,-3.6,0.0,0.7744,0.4378,0.3898,1.0,1.0,0,2003-12-20
4,11.8,4.6,4.6,0.78,0.5326000000000001,0.2718,3,2.2,-2.2,1.0,0.7646,0.4262,0.233,2.0,1.0,1,2003-12-20
2,-4.6,4.0,-1.0,0.7502000000000001,0.4508,0.3856,5,9.0,5.4,1.6,0.6292,0.39959999999999996,0.335,2.0,1.0,0,2003-12-20
2,-8.2,4.2,-5.6,0.7422000000000001,0.4224,0.3018,3,10.4,-3.0,8.6,0.6996,0.47919999999999996,0.4138,2.0,1.0,1,2003-12-20
3,2.0,-0.8,3.4,0.719,0.4638,0.3064,4,-1.4,3.8,1.8,0.728,0.46419999999999995,0.34959999999999997,3.0,1.0,1,2003-12-20
